,1.03,2.02,3.05,4.02,5.05,6.04,7.07,8.0,9.03,10.02,11.05,12.02,13.05,14.04,15.07,16.2,17.23,18.24,19.25,20.22,21.25,22.24,23.27
49,2,11,29,57,96,150,221,294,378,464,546,621,683,732,775,809,836,856,873,881,890,896,901
50,1,11,30,54,95,150,220,294,378,464,545,621,683,732,775,808,835,858,870,883,892,896,899
51,1,11,30,54,95,150,219,294,378,464,546,622,682,732,775,809,836,855,871,881,891,897,904
52,2,12,30,55,94,149,223,294,378,463,546,622,682,732,775,809,836,855,870,882,890,896,901
53,0,11,30,55,94,149,221,294,378,464,547,623,683,732,774,808,836,855,869,880,890,896,901
54,2,12,28,56,94,149,220,293,378,463,546,622,683,732,775,808,836,855,868,881,890,896,902
55,2,12,30,56,95,150,220,295,379,463,545,622,682,732,776,808,836,852,869,882,892,896,901
56,2,11,30,56,94,148,221,294,378,464,546,623,682,732,775,809,835,856,870,883,891,895,899
57,1,11,30,55,95,149,220,294,377,464,545,621,683,732,775,808,836,856,869,882,891,896,902
58,3,10,28,55,96,150,221,298,378,463,547,621,682,733,775,809,836,855,869,882,890,895,901
59,0,12,29,55,95,149,220,294,378,464,545,621,684,733,775,808,836,856,869,881,889,896,902
60,2,11,29,55,95,149,221,294,377,464,544,622,682,732,775,809,835,855,869,880,889,896,902
61,2,12,28,55,95,150,221,294,377,464,545,621,682,732,774,808,836,855,869,881,890,896,903
62,2,12,30,56,96,150,221,295,378,464,545,624,682,733,775,809,835,855,870,881,890,896,901
63,3,13,31,55,95,150,220,296,378,463,545,621,682,733,775,809,836,855,870,881,889,896,902
64,2,11,30,56,100,150,220,293,378,463,545,621,682,733,775,809,835,855,869,881,890,896,901
65,1,11,30,55,90,148,221,294,378,463,546,622,682,733,775,808,836,856,870,881,889,896,902
66,2,12,30,55,95,151,220,294,378,464,545,621,682,732,776,809,835,855,870,881,890,896,901
67,1,11,29,55,93,150,221,294,378,463,545,622,682,732,775,808,836,856,870,881,889,897,901
68,2,13,28,58,95,149,220,294,377,463,545,621,683,732,775,809,836,856,871,881,890,896,901
69,1,12,27,57,95,149,220,294,378,464,545,622,682,734,775,809,836,855,870,881,890,897,901
70,2,13,30,56,96,145,220,294,377,464,545,621,683,732,775,808,835,855,870,881,889,897,901
71,1,11,29,56,95,153,221,294,378,464,545,621,682,732,774,808,836,855,870,880,890,897,901
72,2,11,29,58,94,149,221,294,378,464,545,621,682,733,775,810,836,856,870,881,891,896,900
73,1,13,29,55,95,150,220,294,379,464,545,622,682,730,777,809,836,855,870,880,890,896,902
74,3,11,30,55,94,149,221,295,379,464,546,621,682,734,776,809,837,855,869,881,890,896,902
75,1,11,30,56,95,150,220,294,379,466,546,622,683,732,775,809,834,855,869,881,890,896,901
76,2,13,30,56,95,147,220,294,379,463,545,621,682,732,775,811,835,856,870,882,891,896,902
77,1,13,30,56,94,149,220,294,376,463,545,621,683,732,774,810,836,855,869,882,890,896,902
78,2,12,29,55,95,149,222,295,377,464,545,622,682,732,772,809,836,855,869,882,890,897,902
79,2,12,29,54,93,149,221,294,377,464,544,621,682,734,775,807,837,855,869,881,889,896,901
80,0,11,26,51,95,150,221,294,378,460,544,621,682,732,776,809,837,855,870,881,890,896,902
81,2,11,28,54,94,150,222,294,378,463,545,622,682,732,775,812,836,856,870,881,890,897,901
82,1,13,29,55,94,150,217,294,374,464,545,620,682,732,774,810,836,855,870,881,890,894,902
83,2,13,29,56,94,150,221,295,377,464,545,621,682,733,772,809,836,855,870,882,889,895,901
84,1,13,30,55,95,149,220,294,377,463,546,620,682,734,778,809,839,855,869,881,890,896,902
85,1,11,30,56,95,150,221,294,377,464,545,622,683,732,775,809,835,855,870,881,889,896,900
86,2,12,31,55,95,150,220,295,378,464,546,621,682,732,775,806,835,855,869,880,890,897,902
87,2,15,26,55,94,150,223,294,378,464,547,621,683,732,775,808,836,855,870,881,889,899,901
88,2,11,29,54,95,150,222,294,376,463,546,622,682,733,774,809,836,855,870,881,890,897,901
89,2,12,30,54,94,149,220,294,378,464,545,622,683,732,775,809,837,855,870,881,889,897,901
90,2,12,30,55,95,149,221,294,378,463,546,621,683,732,775,809,834,855,870,880,889,897,901
91,0,12,30,59,97,149,220,294,378,464,545,621,683,732,775,809,836,855,869,881,890,897,901
92,3,12,30,55,96,149,220,294,377,463,542,621,682,732,775,809,835,852,871,881,892,897,901
93,1,12,30,56,95,149,220,296,378,464,546,621,682,731,776,809,836,856,870,880,891,896,901
94,3,15,30,55,94,148,220,295,377,464,545,621,682,732,775,809,836,856,869,882,889,896,903
95,1,11,30,54,94,150,221,295,378,466,545,622,682,731,775,809,837,856,869,882,891,897,901
96,0,11,30,55,95,150,220,294,378,464,545,622,682,732,775,808,836,855,867,882,892,893,902
97,3,13,30,55,94,151,221,293,378,464,545,623,686,732,775,809,836,851,871,879,891,899,903
98,2,12,30,55,95,150,220,294,378,464,543,622,683,733,775,808,836,855,871,880,890,896,901
99,1,12,30,56,96,150,221,296,378,464,545,621,682,732,776,808,836,854,870,882,890,896,902
