,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
57,0,11,0,47,0,130,0,296,0,456,0,578,0,671,0,772,0,820,0,848
58,0,7,0,47,0,130,0,296,0,453,0,578,0,671,0,771,0,820,0,849
59,0,7,0,48,0,129,0,297,0,454,0,578,0,671,0,773,0,819,0,848
60,0,8,0,47,0,130,0,297,0,454,0,579,0,671,0,771,0,819,0,848
61,0,8,0,47,0,129,0,296,0,454,0,578,0,672,0,771,0,819,0,848
62,0,9,0,47,0,130,0,296,0,454,0,579,0,671,0,771,0,819,0,848
63,0,7,0,48,0,130,0,296,0,453,0,578,0,671,0,771,0,819,0,848
64,0,8,0,48,0,131,0,295,0,454,0,578,0,671,0,772,0,818,0,847
65,0,8,0,48,0,130,0,297,0,454,0,578,0,671,0,771,0,818,0,847
66,0,8,0,47,0,130,0,296,0,454,0,579,0,671,0,771,0,819,0,847
67,0,7,0,48,0,130,0,297,0,454,0,579,0,671,0,770,0,818,0,848
68,0,8,0,47,0,130,0,296,0,453,0,578,0,671,0,770,0,818,0,847
69,0,8,0,46,0,130,0,297,0,453,0,578,0,671,0,770,0,819,0,848
70,0,7,0,47,0,128,0,297,0,453,0,579,0,671,0,770,0,818,0,847
71,0,7,0,47,0,130,0,296,0,453,0,577,0,671,0,770,0,818,0,847
72,0,7,0,47,0,130,0,295,0,453,0,578,0,674,0,770,0,818,0,847
73,0,8,0,47,0,130,0,296,0,453,0,578,0,672,0,769,0,818,0,848
74,0,8,0,47,0,130,0,296,0,453,0,579,0,671,0,769,0,818,0,848
75,0,8,0,47,0,130,0,296,0,453,0,579,0,671,0,769,0,818,0,848
76,0,8,0,48,0,130,0,296,0,453,0,579,0,672,0,770,0,819,0,847
77,0,6,0,47,0,130,0,295,0,452,0,579,0,670,0,770,0,819,0,847
78,0,8,0,47,0,130,0,296,0,453,0,579,0,671,0,770,0,817,0,847
79,0,9,0,47,0,129,0,296,0,453,0,579,0,672,0,770,0,818,0,847
80,0,9,0,48,0,130,0,296,0,452,0,579,0,671,0,769,0,819,0,847
81,1,9,0,47,0,130,0,296,0,453,0,579,0,672,0,768,0,819,0,848
82,0,9,0,48,0,130,0,296,0,453,0,579,0,672,0,771,0,819,0,849
83,0,6,0,48,0,130,0,296,0,453,0,579,0,672,0,770,0,819,0,847
84,0,8,0,47,0,131,0,297,0,453,0,579,0,672,0,769,0,820,0,849
85,0,7,0,47,0,131,0,296,0,453,0,579,0,671,0,772,0,819,0,848
