,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,100000.0,-0.49210692977668913,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.964058183336837,0,10.21641964009163,0,11.397640045045616,0,13.566544669872478,0,17.204518929897958,0,15.747134696752024
1,100000.0,-0.007838929897951985,0,3.2800002386205014,0,5.376189812212404,0,7.473019135492702,0,8.964058183336837,0,10.21641964009163,0,11.397640045045616,0,13.566544669872478,0,17.204518929897958,0,15.656275492497098
2,100000.0,-0.2349472942237263,0,3.2800002386205014,0,5.393662594837899,0,7.473019135492702,0,8.9547448737821,0,10.227423524642152,0,11.382525362065163,0,13.602799318374391,0,17.431627294223734,0,15.747134696752024
3,100000.0,-0.007838929897951985,0,3.2800002386205014,0,5.411026379516665,0,7.48306792572924,0,8.964058183336837,0,10.21641964009163,0,11.397640045045616,0,13.639659398458598,0,17.431627294223734,0,15.747134696752024
4,100000.0,-0.2349472942237263,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.964058183336837,0,10.227423524642152,0,11.397640045045616,0,13.566544669872478,0,17.431627294223734,0,15.656275492497098
5,100000.0,-0.49210692977668913,0,3.2373737443252324,0,5.393662594837899,0,7.493101702779642,0,8.945435794108366,0,10.21641964009163,0,11.382525362065163,0,13.602799318374391,0,17.204518929897958,0,15.656275492497098
6,100000.0,-0.49210692977668913,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.973375836636512,0,10.21641964009163,0,11.397640045045616,0,13.566544669872478,0,17.204518929897958,0,15.656275492497098
7,100000.0,-0.49210692977668913,0,3.1041738510066006,0,5.393662594837899,0,7.48306792572924,0,8.973375836636512,0,10.20544109199937,0,11.397640045045616,0,13.530874272822945,0,17.431627294223734,0,15.656275492497098
8,100000.0,-0.007838929897951985,0,3.2373737443252324,0,5.411026379516665,0,7.48306792572924,0,8.964058183336837,0,10.21641964009163,0,11.382525362065163,0,13.566544669872478,0,17.68878692977669,0,15.747134696752024
9,100000.0,-0.2349472942237263,0,3.2800002386205014,0,5.393662594837899,0,7.48306792572924,0,8.964058183336837,0,10.21641964009163,0,11.382525362065163,0,13.566544669872478,0,17.431627294223734,0,15.656275492497098
10,100000.0,-0.49210692977668913,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.992024631501815,0,10.21641964009163,0,11.382525362065163,0,13.566544669872478,0,17.431627294223734,0,15.656275492497098
11,100000.0,-0.007838929897951985,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.973375836636512,0,10.21641964009163,0,11.382525362065163,0,13.602799318374391,0,17.431627294223734,0,15.747134696752024
12,100000.0,-0.2349472942237263,0,3.2800002386205014,0,5.393662594837899,0,7.48306792572924,0,8.973375836636512,0,10.21641964009163,0,11.397640045045616,0,13.602799318374391,0,17.431627294223734,0,15.747134696752024
13,100000.0,-0.49210692977668913,0,3.2800002386205014,0,5.393662594837899,0,7.48306792572924,0,8.964058183336837,0,10.21641964009163,0,11.382525362065163,0,13.602799318374391,0,17.68878692977669,0,15.656275492497098
14,100000.0,-0.007838929897951985,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.964058183336837,0,10.21641964009163,0,11.397640045045616,0,13.602799318374391,0,17.68878692977669,0,15.656275492497098
15,100000.0,-0.2349472942237263,0,3.2373737443252324,0,5.376189812212404,0,7.48306792572924,0,8.964058183336837,0,10.20544109199937,0,11.382525362065163,0,13.602799318374391,0,17.431627294223734,0,15.656275492497098
16,100000.0,-0.2349472942237263,0,3.2373737443252324,0,5.393662594837899,0,7.48306792572924,0,8.964058183336837,0,10.20544109199937,0,11.382525362065163,0,13.639659398458598,0,17.431627294223734,0,15.656275492497098
17,100000.0,-0.2349472942237263,0,3.2800002386205014,0,5.411026379516665,0,7.473019135492702,0,8.964058183336837,0,10.20544109199937,0,11.382525362065163,0,13.602799318374391,0,17.431627294223734,0,15.656275492497098
18,-4.2195889571011005,-0.2349472942237263,0,3.2800002386205014,0,5.393662594837899,0,7.48306792572924,0,8.973375836636512,0,10.20544109199937,0,11.382525362065163,0,13.602799318374391,0,17.431627294223734,0,15.656275492497098
19,100000.0,-0.007838929897951985,0,3.2800002386205014,0,5.411026379516665,0,7.48306792572924,0,8.964058183336837,0,10.20544109199937,0,11.382525362065163,0,13.639659398458598,0,17.431627294223734,0,15.656275492497098
20,100000.0,-0.2349472942237263,0,3.2373737443252324,0,5.376189812212404,0,7.48306792572924,0,8.973375836636512,0,10.21641964009163,0,11.382525362065163,0,13.602799318374391,0,17.431627294223734,0,15.747134696752024
