,1.03,2.02,3.05,4.02,5.05,6.04,7.07,8.0,9.03,10.02,11.05,12.02,13.05,14.04,15.07,16.2,17.23,18.24,19.25,20.22,21.25,22.24
0,20,21,27,51,90,142,211,282,371,448,530,596,661,708,754,791,817,836,847,871,872,880
1,22,21,27,52,90,142,210,282,367,449,529,597,662,710,754,791,818,837,854,865,874,881
2,22,16,27,52,90,142,211,283,374,449,530,596,661,709,754,794,819,837,854,865,873,880
3,22,21,26,51,89,141,210,279,368,448,529,597,661,711,755,789,820,837,855,866,873,880
4,22,21,27,49,93,142,210,283,368,450,530,597,661,712,755,792,818,838,854,865,873,879
5,21,22,28,53,90,141,210,282,370,449,528,596,661,712,756,792,819,838,854,865,874,881
6,21,22,26,52,90,141,210,284,368,449,529,596,660,713,754,792,820,838,854,865,875,879
7,25,21,27,52,91,141,211,283,369,449,529,596,660,713,755,793,823,839,855,864,874,881
8,21,21,27,52,90,140,211,283,368,449,529,596,661,713,756,793,826,838,854,864,875,883
9,20,22,26,51,89,141,210,282,368,449,529,596,661,713,756,792,818,834,854,865,875,882
10,22,21,27,51,91,140,211,283,369,449,530,593,661,713,756,792,819,843,855,864,875,881
11,21,30,28,52,90,141,211,282,369,449,530,594,662,713,756,792,819,841,855,864,874,882
12,21,21,26,51,91,141,211,282,369,448,530,595,662,712,755,791,819,839,853,864,875,882
13,21,21,28,52,93,141,211,282,368,452,531,595,662,712,756,791,818,837,853,865,875,883
14,22,18,26,49,89,141,212,283,373,445,531,597,662,712,756,792,817,839,853,867,875,881
15,22,21,26,50,91,142,212,282,368,449,531,596,661,713,756,790,817,838,854,867,875,883
16,22,21,33,51,90,141,205,283,370,449,531,595,659,711,755,791,817,838,855,865,876,882
17,21,21,27,53,90,144,211,282,370,447,530,596,662,712,755,790,817,838,853,864,868,881
18,22,21,26,51,91,136,209,282,369,448,530,596,661,712,756,790,817,838,853,865,875,880
19,21,22,28,52,90,141,211,281,369,448,531,597,662,711,755,790,817,837,853,865,870,881
20,21,22,27,52,91,142,210,282,369,448,530,596,662,711,754,791,817,838,853,866,873,880
21,22,22,27,51,90,142,210,282,369,448,529,597,660,711,755,791,820,836,853,865,873,880
22,22,22,27,51,89,142,210,282,369,448,529,596,660,712,755,791,823,837,853,865,874,880
23,21,22,26,53,91,142,210,283,369,448,529,596,660,712,755,791,820,837,854,865,874,879
24,22,21,29,52,92,142,210,282,368,448,525,597,661,711,755,792,819,835,853,865,873,880
25,20,21,22,53,89,142,210,278,368,449,530,597,660,712,754,792,819,838,854,865,875,880
26,21,21,27,51,91,142,210,278,369,448,530,596,660,712,755,792,818,838,854,866,875,881
27,21,22,27,51,90,140,211,283,369,449,531,596,661,713,754,793,819,838,855,865,875,882
28,22,21,26,51,89,141,211,283,368,452,529,596,661,713,751,792,820,838,854,864,874,884
29,22,23,28,50,96,141,211,282,368,450,529,596,656,713,754,792,818,838,854,865,874,881
30,21,21,28,51,90,140,207,283,369,449,529,596,665,713,755,792,819,839,854,865,875,882
31,20,21,27,51,89,144,210,283,369,449,530,597,659,713,756,793,818,839,853,864,875,881
32,20,21,28,53,90,141,211,283,368,449,530,595,662,713,756,792,818,837,854,864,875,883
33,22,21,26,52,89,140,210,283,368,448,530,596,662,713,756,791,818,839,854,864,874,882
34,22,21,28,51,90,141,212,283,368,448,530,595,662,713,755,792,817,838,852,865,875,881
35,21,21,27,52,90,141,211,283,369,448,530,596,662,712,755,791,817,838,853,865,874,882
36,22,22,27,51,90,141,211,282,368,448,531,595,662,711,755,790,817,838,854,870,874,882
37,21,21,26,52,92,141,211,283,368,448,531,595,662,712,756,792,818,838,850,865,874,881
38,21,20,28,53,87,140,211,282,364,448,531,596,662,711,755,790,816,837,851,865,874,880
39,22,21,26,50,90,142,211,283,366,448,529,596,662,712,754,791,816,837,855,865,874,881
40,21,21,26,51,90,142,211,282,368,448,528,596,662,711,755,790,817,838,854,865,873,880
41,25,21,28,52,90,142,210,282,368,449,531,596,661,712,755,792,819,836,853,866,873,880
42,21,21,27,52,90,142,210,282,368,449,529,597,660,711,757,792,819,837,855,865,875,878
43,21,21,25,51,91,142,210,283,368,448,529,596,661,711,757,792,818,837,854,865,874,885
44,21,22,27,53,90,142,211,283,368,448,528,597,660,712,756,792,819,837,854,865,875,880
45,21,20,26,52,90,141,210,283,368,448,528,597,659,711,756,793,818,839,854,866,873,881
46,22,22,28,51,90,142,210,282,369,448,529,601,660,713,756,791,819,838,854,864,875,881
47,21,22,28,51,83,142,210,283,368,449,529,598,660,713,756,791,819,843,854,865,874,881
48,21,22,28,58,91,141,211,284,368,450,530,596,660,713,757,792,819,839,854,863,874,882
49,21,21,28,52,88,142,211,283,369,454,529,597,661,713,756,792,818,839,853,869,874,881
50,18,22,26,52,90,140,208,282,369,448,529,596,661,713,756,791,818,838,856,863,875,881
51,21,21,27,51,90,139,204,282,369,452,529,595,662,712,755,791,817,838,851,864,873,881
52,20,22,26,51,90,140,208,283,366,448,530,596,661,719,756,791,817,837,850,863,874,881
