,1.03,2.02,3.05,4.02,5.05,6.04,7.07,8.0,9.03,10.02,11.05,12.02,13.05,14.04,15.07,16.2,17.23,18.24,19.25,20.22,21.25,22.24
0,27,27,23,47,83,133,198,273,350,431,510,575,638,687,730,764,791,811,827,838,849,858
1,28,27,23,47,84,133,199,273,350,430,510,574,638,688,730,764,791,812,827,839,849,858
2,29,27,24,46,85,133,198,272,349,430,511,574,638,687,730,764,792,810,827,840,849,857
3,28,27,23,47,83,132,199,273,349,431,511,574,639,686,729,763,792,811,827,839,849,857
4,28,27,23,46,84,132,198,272,350,431,511,574,638,688,730,764,791,811,827,839,849,858
5,28,28,24,47,84,132,199,272,350,430,511,574,638,688,730,764,791,811,827,839,849,857
6,29,28,24,47,84,132,199,273,350,431,510,574,638,687,730,763,791,811,828,840,850,857
7,27,27,23,47,83,133,198,272,350,431,510,574,638,687,730,763,791,811,828,839,849,857
8,27,27,23,46,83,132,198,273,349,431,511,575,638,688,730,764,791,811,827,840,849,857
9,28,29,24,47,83,133,199,272,349,430,510,575,638,687,730,764,792,812,827,839,850,857
10,28,28,23,46,84,132,198,272,349,430,510,574,638,687,730,764,791,811,827,839,849,857
11,27,27,22,47,84,133,199,273,349,430,510,574,638,686,730,764,792,812,827,839,850,858
12,29,28,25,46,84,133,198,272,350,430,511,574,638,687,730,764,791,812,827,839,850,857
13,27,27,23,47,84,133,199,272,349,430,510,574,639,687,730,764,791,811,827,840,849,857
14,28,27,23,47,83,132,199,272,349,430,511,574,639,688,730,764,791,811,828,840,849,857
15,28,28,24,46,84,132,199,273,350,431,511,574,639,687,731,764,791,811,827,840,849,857
16,28,27,23,47,84,132,200,272,349,430,511,573,638,688,730,765,791,811,827,840,849,858
17,29,28,23,46,85,132,198,272,350,430,511,574,638,688,730,764,791,811,827,839,850,858
18,28,27,23,47,85,131,198,272,350,431,511,574,639,688,730,764,791,811,827,839,849,857
19,28,28,24,47,83,132,200,273,349,431,511,574,638,687,730,764,791,811,827,839,849,857
20,27,27,24,46,84,132,198,272,350,430,510,574,638,687,730,763,791,811,827,839,849,857
21,28,28,25,47,83,133,198,272,350,431,510,574,638,687,731,763,791,811,827,838,850,857
22,28,26,23,47,83,132,199,273,350,431,510,574,638,687,730,764,792,812,827,839,849,858
23,29,27,23,46,85,133,199,272,349,430,510,573,638,687,730,764,792,811,828,839,849,857
24,27,28,23,47,84,133,199,273,350,430,510,574,638,687,730,763,791,811,827,839,849,858
25,27,27,23,46,84,132,199,272,350,431,510,574,638,687,730,763,792,811,828,839,849,857
26,29,29,24,47,84,132,199,272,350,430,510,574,638,688,729,763,791,811,828,839,850,857
27,27,27,24,47,83,132,199,273,350,430,510,574,638,687,730,763,791,811,827,839,850,858
28,29,27,24,46,86,133,198,272,350,431,510,574,638,687,730,764,791,811,827,838,850,857
29,28,28,24,47,84,132,198,272,350,431,510,574,638,687,730,764,791,811,827,839,849,857
30,28,27,24,46,84,132,198,273,350,431,510,574,638,687,730,764,791,811,827,840,849,857
31,29,28,23,47,84,132,200,273,350,431,510,574,638,688,730,764,791,812,827,839,848,858
32,27,26,23,47,84,132,198,272,350,430,511,574,639,687,730,764,790,811,826,839,849,858
33,28,27,24,46,84,133,198,272,350,430,510,574,639,688,730,764,791,812,827,838,851,857
34,27,28,23,47,83,132,199,272,350,430,511,573,639,687,730,764,791,812,827,839,849,857
35,28,27,23,47,84,132,200,273,350,430,510,573,639,687,730,764,791,812,827,839,849,857
36,28,28,23,46,84,132,198,272,351,430,510,575,638,687,730,764,792,811,827,839,849,858
37,29,27,24,46,84,132,198,272,349,430,510,575,638,687,730,764,792,811,827,840,850,858
38,28,28,23,47,85,133,198,273,349,431,510,575,639,688,730,764,791,811,826,840,850,857
39,27,27,23,47,84,131,198,273,350,430,510,574,638,687,729,764,791,812,827,839,850,858
40,28,28,23,47,84,132,199,272,350,430,510,574,638,687,731,763,792,811,826,839,850,857
41,28,27,23,47,84,131,198,272,349,430,510,574,638,688,730,763,791,811,827,840,850,857
42,29,28,24,46,84,132,199,272,349,431,510,574,638,687,730,763,791,812,827,840,849,857
43,28,27,23,46,84,132,199,272,349,431,510,574,638,687,730,763,791,811,827,839,849,857
44,27,27,23,47,85,132,199,273,350,431,510,574,638,687,730,764,791,811,827,839,849,858
45,28,27,23,45,84,131,199,273,350,431,510,574,638,687,730,764,791,811,827,839,851,857
46,27,27,24,47,84,132,199,273,350,430,510,573,638,687,730,764,791,811,828,840,851,858
