,1.03,2.02,3.05,4.02,5.05,6.04,7.07,8.0,9.03,10.02,11.05,12.02,13.05,14.04,15.07,16.2,17.23,18.24,19.25,20.22,21.25,22.24
0,76,75,74,73,91,143,805,288,373,456,536,606,668,719,760,796,822,841,856,870,877,882
1,81,75,75,73,91,144,806,288,373,455,536,604,668,718,760,796,822,840,857,868,876,883
2,75,76,75,73,91,144,808,288,373,455,535,605,668,718,760,796,822,841,857,867,876,882
3,75,73,78,74,89,144,810,288,373,454,534,605,668,718,760,795,827,841,857,869,876,891
4,76,76,76,71,93,143,811,288,374,455,537,604,667,717,760,795,825,841,856,868,876,884
5,75,75,75,74,93,143,813,288,373,455,537,607,667,721,760,795,821,841,856,868,876,882
6,76,75,74,74,91,143,814,288,373,453,536,606,667,719,760,794,822,842,856,866,876,882
7,76,75,75,73,92,143,816,287,373,458,536,604,668,718,761,795,823,840,857,867,877,884
8,76,76,75,72,91,144,815,287,373,455,537,605,662,719,760,794,827,841,856,868,877,883
9,76,75,75,74,92,143,817,287,371,455,538,606,670,719,760,795,823,841,856,867,877,885
10,76,71,77,73,92,142,818,287,371,455,537,605,668,719,760,796,822,842,855,868,877,883
11,75,75,75,73,92,142,818,287,372,455,536,604,668,718,759,797,822,840,857,868,877,883
12,76,75,75,73,92,149,819,288,371,456,536,603,669,719,759,796,822,839,856,868,876,882
13,76,74,74,73,91,145,821,288,372,452,536,603,669,718,760,796,823,840,855,868,876,889
14,76,74,74,73,92,142,824,288,372,456,536,603,674,718,760,796,822,841,855,869,875,879
15,70,75,75,73,91,142,825,287,372,456,536,603,670,718,759,796,821,841,855,868,876,882
16,76,75,75,67,90,143,826,287,372,456,535,604,669,719,760,798,821,841,857,869,877,882
17,76,71,73,74,91,143,827,287,371,455,535,604,668,718,759,797,821,839,857,869,877,882
18,75,76,75,72,91,142,830,287,372,455,536,604,669,718,760,796,823,842,857,868,878,882
19,75,76,74,73,90,143,833,287,372,455,536,604,668,717,760,795,822,840,857,867,877,883
20,76,75,74,73,92,143,831,288,372,455,537,604,667,718,758,791,823,841,857,868,879,882
21,76,75,74,73,91,144,833,288,376,455,536,605,667,718,759,791,823,842,857,868,877,882
22,84,76,74,73,91,144,833,288,373,455,536,605,668,719,761,795,823,842,857,868,877,883
23,75,76,74,66,91,144,835,289,372,455,537,604,667,719,760,795,823,834,858,868,878,883
24,76,74,73,73,86,144,834,293,372,455,537,605,667,719,760,795,823,842,858,868,877,883
25,76,75,75,73,91,143,836,288,372,455,537,605,667,719,761,795,823,842,857,867,875,884
26,76,76,76,74,92,144,837,288,372,456,536,605,668,719,760,799,823,841,857,867,876,883
27,76,75,74,75,91,144,838,287,375,455,536,605,669,719,761,799,823,841,857,870,876,884
28,76,74,74,73,91,142,838,288,375,455,537,605,669,719,761,795,822,840,856,868,876,883
